goodreads_book_id;tag_id;Total
9567;22743;45
9570;11743;599
9570;15048;107
9570;18367;64
9589;11743;718
9589;22743;133
9589;31984;186
9590;7457;238
9590;11743;1161
9590;31984;227
9592;7457;347
9592;11743;1381
9592;31984;253
9593;11743;440
9593;26771;340
9593;26837;474
9594;7457;81
9594;15048;115
9594;22743;120
9595;11743;684
9595;26837;177
9595;31984;193
9597;11743;335
9597;26771;278
9597;26837;447
9598;11743;606
9598;15048;85
9598;31984;169
9601;7457;133
9601;11743;727
9601;31984;194
9646;14552;899
9646;21689;769
9646;23931;281
9648;240;89
9648;7457;199
9648;11743;408
9712;5207;701
9712;14487;939
9712;22034;438
9717;7457;1880
9717;11743;4149
9717;23471;894
9742;4605;670
9742;21689;1513
9742;23931;1014
9762;21689;135
9762;24526;76
9762;27095;160
9777;11743;3363
9777;15453;953
9777;22743;473
9784;7457;710
9784;11743;150
9784;22743;132
9791;21689;4579
9791;21773;1853
9791;31155;3119
9799;26246;62
9799;26251;73
9799;26256;136
9804;7457;148
9804;11743;454
9804;15904;125
9809;7457;331
9809;11305;381
9809;11743;1301
9820;4949;157
9820;7457;180
9820;11743;924
9822;6953;956
9822;11305;1377
9822;11743;832
9827;11743;472
9827;14487;533
9827;32130;111
9833;11743;623
9833;16203;245
9833;27669;683
9838;4605;102
9838;19733;112
9838;21689;136
9844;6750;234
9844;11743;964
9844;33114;378
9854;9375;118
9854;10245;174
9854;21773;121
9864;240;77
9864;11743;361
9864;18919;70
9865;11743;341
9865;15453;94
9865;18367;62
9913;240;84
9913;11743;404
9913;22743;78
9914;11743;250
9914;22743;59
9914;27669;77
9915;8055;178
9915;11743;1128
9915;22743;163
9943;7077;274
9943;7116;496
9943;11743;248
9998;11743;493
9998;16203;370
9998;16205;293
10009;7457;225
10009;11743;202
10009;13098;164
10031;11743;116
10031;23471;138
10031;27669;99
10033;11035;128
10033;21689;285
10033;23471;1722
10037;9886;328
10037;23471;419
10037;23743;662
10058;14552;747
10058;21689;456
10058;21773;191
10065;6828;263
10065;6953;388
10065;11743;278
10073;5207;274
10073;8055;299
10073;11743;1481
10104;4605;551
10104;14552;1457
10104;21689;916
10105;11743;80
10105;14467;70
10105;14487;525
10108;11743;195
10108;14487;922
10108;14552;155
10115;11743;233
10115;14467;171
10115;14487;1080
10176;15048;2227
10176;19733;1114
10176;21689;1739
10210;7563;2998
10210;13446;1363
10210;18367;1644
10222;11743;347
10222;14487;622
10222;15453;207
10235;4605;504
10235;21689;1195
10235;21773;642
10238;21689;237
10238;23471;167
10238;26816;451
10365;7457;2806
10365;11743;1993
10365;33114;1538
10374;11305;670
10374;11743;1834
10374;16203;492
10395;21689;271
10395;21773;113
10395;28422;246
10412;21689;733
10412;21773;282
10412;27095;385
10461;4088;65
10461;11743;215
10461;18367;48
10505;2938;384
10505;14552;189
10505;21689;252
10506;5207;51
10506;11305;62
10506;18367;110
10507;11743;559
10507;14487;436
10507;22743;144
10541;14552;288
10541;21689;598
10541;21773;235
10566;11743;601
10566;14821;1345
10566;28663;1299
10567;11743;964
10567;14821;3100
10567;28663;1920
10569;21689;4352
10569;21773;1611
10569;32865;3384
10574;11743;384
10574;20939;560
10574;28663;780
10577;11743;222
10577;14821;409
10577;28663;554
10579;11743;682
10579;14821;2002
10579;27669;827
10583;11743;1773
10583;14821;6222
10583;28663;2534
10585;11743;885
10585;14821;2394
10585;28663;1739
10588;14821;1925
10588;27669;647
10588;28663;1255
10592;11743;2336
10592;14821;7461
10592;28663;956
10596;11743;488
10596;14821;1460
10596;28663;1034
10603;11743;1176
10603;14821;3889
10603;28663;2014
10607;11305;526
10607;14821;1387
10607;28663;1111
10611;11305;751
10611;11743;213
10611;28663;422
10614;11743;2034
10614;14821;5668
10614;28663;2674
10617;11743;460
10617;14821;1030
10617;28663;642
10618;11743;200
10618;14821;347
10618;28663;322
10619;11743;703
10619;14821;1816
10619;28663;1472
10625;14821;1790
10625;28663;1624
10625;30358;299
10628;11743;862
10628;14821;2990
10628;28663;1575
10629;14821;405
10629;17273;289
10629;30358;295
10639;21689;640
10639;21773;224
10639;24526;616
10669;5951;293
10669;11937;300
10669;21689;189
10692;11305;1565
10692;11743;3160
10692;14487;2810
10739;7457;246
10739;11743;870
10739;18367;105
10765;11743;166
10765;12452;127
10765;31155;185
10775;7457;309
10775;11743;76
10775;14251;79
10799;7404;783
10799;7457;5149
10799;11743;3380
10836;4605;367
10836;14552;278
10836;21689;226
10847;21689;3465
10847;21773;1489
10847;25647;1084
10867;5207;46
10867;11743;490
10867;15048;124
10873;5207;98
10873;11743;1011
10873;26138;100
10878;4605;38
10878;16651;92
10878;21689;51
10882;16651;141
10882;21689;272
10882;21773;214
10883;4605;1335
10883;14552;921
10883;21689;518
10884;4605;722
10884;21689;339
10884;26816;276
10890;19733;439
10890;21689;523
10890;28384;292
10907;4605;111
10907;21689;143
10907;21773;66
10908;6750;95
10908;16449;427
10908;22743;88
10909;5207;368
10909;11743;1068
10909;16449;706
10911;5207;180
10911;11743;526
10911;16449;456
10912;5207;184
10912;11743;505
10912;16449;476
10913;5207;219
10913;11743;801
10913;16449;563
10914;5207;131
10914;11743;388
10914;16449;379
10915;5207;271
10915;11743;791
10915;16449;598
10916;5207;529
10916;11743;1586
10916;16449;816
10917;5207;1284
10917;11743;4763
10917;16449;984
10920;11743;2096
10920;14467;387
10920;14487;2221
10929;5207;336
10929;11743;997
10929;20212;330
10959;22743;86
10959;30521;153
10959;33777;90
10965;9420;424
10965;14527;411
10965;22602;209
10975;7404;552
10975;11743;2554
10975;18367;598
10979;7457;1073
10979;11743;1064
10979;18367;257
10990;11743;335
10990;14467;322
10990;14487;983
11003;11743;534
11003;16184;915
11003;20939;1683
11012;7457;2657
11012;11743;2164
11012;27669;1859
11031;11743;302
11031;14487;113
11031;20939;342
11041;10825;412
11041;11743;460
11041;27669;302
11077;15048;207
11077;21689;431
11077;31155;192
11125;11743;3234
11125;20939;1479
11125;30358;2213
11138;7077;1843
11138;25647;1718
11138;30241;1125
11149;7077;1753
11149;7457;1822
11149;11743;2357
11206;4949;252
11206;11743;815
11206;14487;885
11208;11743;626
11208;14487;132
11208;33114;81
11229;240;102
11229;7457;134
11229;11743;438
11275;11743;3537
11275;16203;849
11275;18919;829
11289;11743;316
11289;26771;862
11289;26837;1117
11297;11743;3312
11297;16203;1046
11297;16205;801
11298;8055;148
11298;11305;214
11298;22034;131
11299;11743;176
11299;20654;181
11299;27669;188
11301;6857;364
11301;6953;448
11301;23605;382
11312;11305;619
11312;11743;488
11312;32989;353
11318;8517;85
11318;11743;131
11318;20939;188
11324;240;101
11324;7457;95
11324;11743;312
11334;1753;263
11334;7457;658
11334;11743;1558
11337;7457;1142
11337;11743;2277
11337;14487;388
11339;7457;55
11339;22743;29
11339;26138;34
11346;1753;225
11346;7457;383
11346;11743;1197
11359;1753;89
11359;7457;65
11359;11743;352
11413;7077;556
11413;21689;347
11413;21773;134
11430;7077;136
11430;7116;256
11430;16871;170
11436;7077;136
11436;7116;243
11436;11743;82
11437;11743;66
11437;18367;70
11437;27669;74
11438;7457;154
11438;11743;746
11438;27669;1365
11446;11743;232
11446;27669;466
11446;27682;39
11449;7457;75
11449;27669;712
11449;27682;80
11466;19733;510
11466;19742;158
11466;21689;286
11472;1746;459
11472;21689;919
11472;21773;412
11486;11743;870
11486;14487;502
11486;22585;275
11507;7457;247
11507;11743;911
11507;14487;145
11525;21689;327
11525;25562;136
11525;31155;786
11553;11305;234
11553;11743;344
11553;14821;490
11557;11743;370
11557;14821;1228
11557;24051;371
11564;11743;76
11564;14821;131
11564;28663;129
11566;11743;1948
11566;14821;1963
11566;28663;2113
11570;11743;810
11570;14821;2448
11570;28663;1707
11573;14821;328
11573;28663;334
11573;30358;421
11574;11743;75
11574;27669;77
11574;28663;92
11580;7778;81
11580;14821;304
11580;28663;147
11588;11305;558
11588;11743;3989
11588;22743;1028
11590;14821;787
11590;22743;527
11590;31745;949
11597;5207;250
11597;11743;774
11597;22743;324
11602;11743;807
11602;14821;1119
11602;28663;492
11605;11743;77
11605;14821;40
11605;28663;330
11607;14821;923
11607;26837;459
11607;28663;927
11623;19733;155
11623;21773;231
11686;11743;410
11686;24609;141
11686;27669;572
11690;4605;95
11690;21689;69
11690;31155;75
11691;11743;911
11691;22743;137
11691;31324;189
11711;5066;102
11711;11743;537
11711;22743;95
11713;7457;393
11713;11743;525
11713;14487;983
11734;240;139
11734;11743;742
11734;22743;110
11741;4949;205
11741;11743;1310
11741;22034;144
11761;11743;915
11761;18367;131
11761;22743;135
11762;7457;368
11762;11743;1960
11762;18367;262
11768;8055;101
11768;11743;1030
11768;22743;90
11824;11743;231
11824;14487;299
11824;21457;258
11899;11743;2110
11899;14487;410
11899;24609;391
11901;11305;1095
11901;11743;867
11901;14821;1305
11908;7457;301
11908;11743;496
11908;18367;83
11918;11305;1434
11918;22973;1548
11918;31617;1860
11919;11305;508
11919;22973;530
11919;31617;740
11987;7457;65
11987;21689;100
11987;23471;368
11989;7457;1889
11989;11743;2265
11989;12553;708
12007;11743;361
12007;26771;884
12007;26837;1131
12009;11743;203
12009;26771;460
12009;26837;690
12013;11743;253
12013;26771;605
12013;26837;817
12016;11743;208
12016;26837;297
12016;27398;135
12021;240;91
12021;8055;97
12021;11743;432
12067;11305;11127
12067;11743;3724
12067;15048;2710
12073;21689;145
12073;21773;44
12073;23471;1123
12075;21689;182
12075;21773;45
12075;23471;1282
12083;7457;366
12083;9886;447
12083;23743;1044
12125;25438;86
12125;27199;107
12125;33114;87
12194;7457;736
12194;11743;681
12194;22743;157
12204;5207;29
12204;7457;103
12204;23831;145
12220;7457;2889
12220;9886;1100
12220;23743;3369
12321;13098;149
12321;21773;203
12321;23471;247
12349;11743;461
12349;12175;114
12349;16203;95
12357;10891;222
12357;15048;218
12357;21689;329
12358;14552;421
12358;21689;667
12358;21773;395
12374;11743;340
12374;24609;179
12374;24624;98
12395;7457;44
12395;11743;72
12448;7457;240
12448;11743;379
12448;18367;67
12468;11743;228
12468;21689;411
12468;31254;339
12497;8517;369
12497;11743;1078
12497;30358;430
12505;7457;2835
12505;11743;1860
12505;26374;964
12527;10891;173
12527;11743;127
12527;21689;94
12540;19733;432
12540;21689;348
12540;23005;323
12542;19733;194
12542;21689;230
12542;28384;158
12543;21689;2014
12543;21773;1047
12543;32865;2734
12555;7009;333
12555;11743;1293
12555;14487;743
12557;7009;257
12557;11743;1158
12557;14487;407
12609;19659;310
12609;21689;1423
12609;21773;863
12617;21689;563
12617;21773;181
12617;23931;673
12651;21689;450
12651;23471;1472
12651;23931;461
12657;11743;454
12657;14487;658
12657;14552;129
12658;11743;573
12658;14467;131
12658;14487;884
12659;11743;199
12659;14487;346
12659;14552;54
12691;19733;807
12691;21689;2229
12691;21773;810
12722;7457;354
12722;11743;434
12722;14487;106
12749;7457;1299
12749;11743;1099
12749;12553;436
12781;7457;360
12781;11743;1728
12781;18919;379
12839;11743;75
12839;23471;90
12839;28384;101
12857;7457;650
12857;11743;460
12857;26374;328
12898;7457;3510
12898;11743;1535
12898;23743;3577
12914;7457;3276
12914;11743;749
12914;23831;1572
12923;7457;868
12923;13446;715
12923;14821;329
12930;10064;1061
12930;11743;960
12930;33114;1750
12938;7457;4636
12938;23743;3266
12938;27438;1700
12948;11743;1388
12948;13446;630
12948;14821;1512
12957;7457;5209
12957;23743;3189
12957;27438;1661
12967;9477;90
12967;11305;210
12967;11743;208
12985;10658;92
12985;29412;97
12985;32522;96
12996;7457;6830
12996;23743;4264
12996;27438;2090
13006;7457;4654
13006;9886;1081
13006;27438;1520
13020;7457;862
13020;23743;936
13020;27438;736
13060;11743;383
13060;15048;241
13060;20939;201
13061;11743;251
13061;15048;165
13061;20939;161
13064;11743;252
13064;15048;183
13064;20939;250
13065;11743;204
13065;15048;154
13065;20939;156
13066;11743;363
13066;15048;111
13066;20939;221
13067;11743;202
13067;25438;160
13067;33114;260
13068;11743;201
13068;15048;136
13068;20939;211
13074;11743;249
13074;15048;154
13074;20939;189
13079;11743;588
13079;15048;335
13079;20939;415
13083;11743;510
13083;25438;361
13083;33114;748
13103;11743;661
13103;28341;326
13103;28384;124
13105;23471;41
13105;28341;104
13105;28384;98
13130;11743;173
13130;16095;579
13130;20939;216
13132;11743;379
13132;16095;1104
13132;20939;917
13133;11743;180
13133;16095;695
13133;20939;264
13134;11743;123
13134;16095;531
13134;20939;165
13136;11743;424
13136;16095;1155
13136;20939;1027
13139;11305;809
13139;26771;595
13139;33114;1157
13147;11743;250
13147;16095;695
13147;20939;318
13151;1982;336
13151;16095;857
13151;20939;389
13153;11743;162
13153;16095;544
13153;20939;223
13157;9221;71
13157;11743;52
13157;16095;142
13162;11743;307
13162;16095;685
13162;20939;317
13214;7457;2119
13214;19733;1451
13214;21689;2394
13235;7457;152
13235;11305;68
13235;23831;143
13258;8055;113
13258;11743;491
13258;22743;68
13270;7457;424
13270;21689;401
13270;23471;965
13360;21689;109
13360;27095;98
13360;28341;54
13376;26837;1037
13376;32989;775
13376;33114;1652
13440;11743;721
13440;14821;2477
13440;28663;1396
13451;11743;127
13451;14821;357
13451;28663;485
13501;11305;952
13501;13547;209
13501;13561;367
13651;11743;1120
13651;26771;1629
13651;26837;2313
13662;11305;4482
13662;11743;643
13662;33114;438
13667;11305;3869
13667;11743;557
13667;33114;375
13747;12175;787
13747;19733;921
13747;21689;1343
13810;11305;2630
13810;11743;174
13810;22743;168
13812;10731;197
13812;11305;1233
13812;22743;215
13831;11305;5727
13831;32989;1301
13831;33114;2335
13834;11305;310
13834;26785;89
13834;33114;102
13835;11305;4134
13835;32989;929
13835;33114;1733
13837;11305;3647
13837;32989;815
13837;33114;1564
13839;12175;690
13839;21689;1491
13839;26816;765
13872;11305;229
13872;11743;1387
13872;14821;288
13888;11305;4816
13888;11743;470
13888;22743;373
13890;11305;6039
13890;11743;616
13890;32401;714
13891;11305;5451
13891;11743;550
13891;32401;693
13912;4605;819
13912;21689;572
13912;21773;231
13928;11305;4114
13928;11743;406
13928;26138;635
13929;11305;2147
13929;32989;400
13929;33114;831
14050;11305;3009
14050;11743;8573
14050;26138;4778
14064;14821;1803
14064;26771;772
14064;26837;1051
14082;11743;175
14082;15453;109
14082;27669;116
14096;21689;464
14096;27095;270
14096;28384;299
14118;6857;50
14118;6895;48
14118;6953;66
14142;21689;142
14142;21773;117
14142;24526;757
14185;11743;385
14185;26894;148
14185;27398;133
14201;11305;8539
14201;11743;2970
14201;14487;1707
14241;19733;1038
14241;19742;383
14241;21689;563
14249;4949;241
14249;5207;131
14249;11743;1745
14250;5207;68
14250;8067;92
14250;11743;1087
14295;11743;422
14295;15048;71
14295;27669;658
14316;7852;121
14316;11743;848
14316;22743;101
14318;4605;413
14318;19733;214
14318;20673;799
14362;7457;267
14362;11743;485
14362;33114;119
14376;11743;867
14376;26816;298
14376;27669;264
14383;22973;1064
14383;22983;1233
14383;26138;782
14384;22973;1402
14384;22983;1535
14384;26138;1123
14403;4605;142
14403;23605;152
14403;28034;94
14461;11305;569
14461;22973;587
14461;31617;1322
14469;7457;204
14469;11743;112
14469;27669;128
14481;6857;57
14481;6895;84
14481;17124;39
14498;7778;287
14498;11305;564
14498;13561;376
14570;7457;931
14570;11743;359
14570;33114;217
14572;5870;298
14572;28384;300
14595;20673;762
14595;21689;468
14595;21773;195
14662;7457;1259
14662;12452;209
14662;18367;200
14680;7457;347
14680;11743;233
14680;12553;160
14706;7457;1686
14706;11743;532
14706;23743;417
14743;21689;4219
14743;25647;2053
14743;26816;1918
14756;6750;771
14756;11743;347
14756;20939;155
14817;11743;1014
14817;26771;719
14817;26837;699
14836;11743;2328
14836;15453;794
14836;18919;636
14839;9022;304
14839;11743;262
14839;30358;231
14864;5207;72
14864;11743;132
14864;16449;67
14865;5207;306
14865;11743;982
14865;16449;641
14866;4949;354
14866;8055;460
14866;11743;1913
14891;4949;1376
14891;7457;5286
14891;14487;1553
14905;16157;48
14905;20774;32
14905;26138;87
14935;5207;2085
14935;11743;5117
14935;22743;1534
14940;7457;572
14940;9886;577
14940;23743;1644
14942;7404;703
14942;7457;5192
14942;11743;2974
14963;2608;73
14963;5207;71
14963;11743;309
14964;2608;73
14964;6750;67
14964;11743;261
14975;11305;474
14975;11743;711
14975;14487;962
14990;21689;1563
14990;21773;781
14990;26816;969
15014;5951;623
15014;17780;251
15014;27095;259
15015;21689;127
15015;28341;231
15015;28384;264
15018;21689;57
15018;25647;26
15018;28341;99
15019;21689;60
15019;28341;134
15019;28384;159
15047;11743;539
15047;14487;268
15047;18919;115
15054;11743;691
15054;18001;184
15054;24728;148
15055;11743;1111
15055;18001;590
15055;24728;299
15096;4949;177
15096;11743;621
15096;14487;336
15101;11743;304
15101;12452;55
15101;18919;68
15154;9022;381
15154;11743;314
15154;20939;304
15157;9022;268
15157;11743;208
15157;30358;186
15158;11743;467
15158;20939;453
15158;30358;457
15159;9022;324
15159;11743;432
15159;30358;414
15171;19733;588
15171;19742;248
15171;21689;419
15195;14487;324
15195;14730;297
15195;21773;330
15196;7778;1600
15196;13547;2020
15196;13561;3688
15197;7778;588
15197;13547;1325
15197;13561;1395
15398;509;21
15398;4949;62
15398;14467;40
15567;11305;2818
15567;11743;248
15567;29559;239
15575;11305;5335
15575;11743;566
15575;22743;364
15595;11743;311
15595;14487;1015
15595;33114;489
15613;7457;518
15613;11743;356
15613;18367;86
15622;1753;254
15622;7457;1244
15622;11743;1318
15638;7457;1654
15638;11743;479
15638;23743;885
15654;21689;850
15654;21773;324
15654;31254;1486
15655;4949;59
15655;8055;32
15655;11743;195
15673;6857;122
15673;6953;175
15673;11743;134
15676;11743;237
15676;14821;115
15676;17413;124
15719;7778;1419
15719;13547;617
15719;13561;1563
15746;9124;148
15746;9221;109
15746;14821;234
15760;9124;311
15760;11743;171
15760;14821;279
15764;2666;56
15764;8067;49
15764;11743;393
15779;6828;447
15779;6953;722
15779;11743;472
15836;240;92
15836;11743;175
15836;14487;166
15852;21689;320
15852;23569;177
15852;26816;382
15858;11152;245
15858;11305;1137
15858;11743;701
15860;11743;1003
15860;26837;396
15860;30358;584
15881;11305;39501
15881;11743;10755
15881;33114;12691
15888;11743;466
15888;14487;603
15888;20939;497
15924;11743;463
15924;21529;1162
15924;26138;851
15925;11743;615
15925;21529;1333
15925;26138;1302
15926;11743;692
15926;21529;1245
15926;26138;1373
15931;6750;1440
15931;11743;3160
15931;21529;1896
15957;11743;185
15957;14487;45
15957;22743;46
15997;5207;289
15997;7457;4403
15997;22743;427
16055;4949;122
16055;11743;651
16055;17213;71
16059;4949;145
16059;5207;56
16059;11743;471
16076;7457;252
16076;11743;157
16076;27669;146
16130;4605;1161
16130;14552;1333
16130;21689;1310
16180;10641;141
16180;14552;212
16180;31304;139
16181;11743;659
16181;14467;718
16181;14487;3794
16183;22743;135
16183;27199;132
16200;4949;315
16200;11743;935
16200;15048;194
16204;7404;168
16204;7457;1071
16204;11743;561
16213;21689;1848
16213;21773;770
16213;26816;1191
16235;4949;83
16235;11743;290
16235;15453;164
16243;8517;401
16243;11743;1016
16243;20939;1558
16249;4949;662
16249;6750;215
16249;11743;393
16255;12874;109
16255;18001;201
16255;27199;95
16286;7457;267
16286;11305;173
16286;11743;886
16299;7457;3927
16299;11743;3259
16299;20939;8809
16304;7457;2171
16304;11743;2105
16304;20939;6016
16315;1800;713
16315;11743;280
16315;20939;1051
16319;1800;971
16319;11743;548
16319;20939;2168
16322;1800;1085
16322;11743;653
16322;20939;2552
16326;1800;791
16326;8517;353
16326;20939;1172
16328;1800;1348
16328;11743;1050
16328;20939;3545
16331;1800;999
16331;7457;544
16331;20939;2981
16343;1800;1137
16343;11743;1062
16343;20939;3981
16349;1800;774
16349;8517;341
16349;20939;1271
16396;11743;466
16396;15048;401
16396;15067;238
16431;9124;387
16431;11743;248
16431;14821;369
16433;9124;621
16433;11743;555
16433;14821;667
16434;9124;205
16434;11743;278
16434;14821;629
16435;11743;279
16435;14821;359
16435;30358;192
16619;14552;831
16619;21689;440
16619;23931;535
16631;7457;1319
16631;11743;1772
16631;23471;504
16634;7457;355
16634;11743;742
16634;18367;182
16640;7457;1847
16640;11743;876
16640;13109;309
16685;11743;206
16685;26771;505
16685;26837;713
16690;11743;988
