books_id;book_id;avg_rating
13586743;13538641;3,75
13588356;13538873;4,24
13588394;13539044;3,96
13589182;13540215;4,27
13593526;13543138;3,80
13593553;13545075;3,89
13596166;13546173;3,90
13597728;13547180;3,64
13600318;13547188;4,42
13602426;13547234;3,91
13603717;13547241;4,21
13612739;13547381;4,32
13615258;13547504;4,18
13615414;13554713;3,92
13623012;13560262;3,96
13623150;13562049;4,27
13623777;13562054;4,00
13624688;13565676;3,85
13628812;13569581;4,23
13638570;13573236;4,32
13639050;13573622;4,22
13641208;13573795;3,96
13642950;13574417;3,87
13643567;13578175;4,33
13644055;13586707;4,43
13707738;13586743;3,87
13722902;13588356;3,29
14061955;13588394;4,08
14290364;13589182;4,37
14568987;13593526;3,69
14759321;13593553;3,62
14781219;13596166;3,90
14781501;13597728;3,90
14897790;13600318;3,44
15034320;13602426;3,88
15059301;13603717;4,06
15283043;13612739;3,95
15451058;13615258;4,08
15505346;13615414;4,13
15507958;13623012;4,27
15701217;13623150;3,31
15704001;13623777;4,14
15704307;13624688;4,25
15704486;13628812;4,20
15717876;13638570;4,01
15723286;13639050;4,11
15724396;13641208;4,26
15724654;13642950;4,19
15728921;13643567;4,13
15729539;13644055;4,06
15730101;13707738;4,05
15732712;13722902;3,75
15733523;14061955;3,48
15733851;14290364;3,79
15737147;14568987;3,97
15739018;14759321;3,87
15745753;14781219;4,11
15745950;14781501;4,23
15751404;14897790;3,90
15753740;15034320;4,26
15755201;15059301;4,14
15757434;15283043;4,02
15762657;15451058;3,94
15766776;15505346;4,04
15768191;15507958;4,28
15769463;15701217;4,28
15776309;15704001;3,82
15777621;15704307;3,95
15778138;15704486;4,25
15781725;15717876;3,75
15783514;15723286;3,99
15784909;15724396;4,18
15786110;15724654;3,89
15786792;15728921;3,95
15790837;15729539;3,80
15790842;15730101;3,74
15790873;15732712;3,69
15791154;15733523;4,05
15791403;15733851;3,52
15793074;15737147;3,94
15793165;15739018;3,72
15793184;15745753;4,21
15793186;15745950;3,66
15793231;15751404;4,06
15796700;15753740;4,26
15797397;15755201;3,98
15799151;15757434;3,66
15799166;15762657;4,14
15801668;15766776;3,66
15802944;15768191;4,18
15803141;15769463;3,46
15808287;15776309;3,41
15808816;15777621;4,32
15811496;15778138;3,98
15811520;15781725;3,95
15811545;15783514;3,98
15811568;15784909;3,80
15814872;15786110;3,95
15815333;15786792;3,54
15815364;15790837;3,76
15818107;15790842;4,14
15818333;15790873;3,81
15818362;15791154;4,10
15819028;15791403;4,10
15820748;15793074;3,93
15823426;15793165;4,32
15823461;15793184;3,54
15823480;15793186;4,02
15824358;15793231;3,81
15827066;15796700;3,72
15828714;15797397;4,28
15832316;15799151;4,22
15832932;15799166;3,71
15833693;15801668;3,80
15835685;15802944;4,17
15839984;15803141;3,74
15842441;15808287;4,37
15843166;15808816;4,04
15851746;15811496;3,68
15852479;15811520;3,71
15852756;15811545;4,02
15902792;15811568;3,89
15937108;15814872;4,16
15984268;15815333;4,08
15985348;15815364;3,39
15985373;15818107;4,27
15990489;15818333;3,79
15994634;15818362;3,82
16001893;15819028;4,05
16002136;15820748;4,17
16031620;15823426;3,80
16033842;15823461;3,94
16033906;15823480;4,01
16033909;15824358;4,01
16034964;15827066;3,77
16041169;15828714;3,96
16043804;15832316;4,31
16044981;15832932;3,94
16045078;15833693;3,80
16045140;15835685;3,30
16052012;15839984;3,87
16054217;15842441;4,15
16054811;15843166;3,80
16055475;15851746;4,10
16056862;15852479;3,94
16058610;15852756;4,04
16061734;15902792;3,66
16062211;15937108;4,05
16066586;15984268;3,94
16068905;15985348;4,12
16070018;15985373;4,38
16070521;15990489;3,94
16070903;15994634;0,00
16071701;16001893;3,66
16071736;16002136;3,59
16071745;16031620;3,49
16071764;16033842;3,94
16076787;16033906;3,16
16081754;16033909;3,98
16081961;16034964;3,72
16084702;16041169;4,41
16085481;16043804;3,70
16085517;16044981;3,81
16096824;16045078;4,29
16099180;16045140;3,35
16099189;16052012;3,65
16101018;16054217;4,41
16102004;16054811;4,05
16113737;16055475;3,78
16113791;16056862;4,21
16115612;16058610;4,03
16116760;16061734;3,93
16119079;16062211;4,04
16120760;16066586;3,79
16122034;16068905;3,79
16122163;16070018;4,13
16122643;16070521;4,14
16127237;16070903;4,08
16128105;16071701;3,40
16130307;16071736;2,84
16130549;16071745;4,10
16131025;16071764;3,75
16131077;16076787;3,49
16131193;16081754;3,26
16131484;16081961;3,94
16134782;16084702;4,10
16138688;16085481;3,61
16140036;16085517;4,13
16141924;16096824;3,76
16142053;16099180;4,02
16143347;16099189;3,85
16148938;16101018;4,26
16150831;16102004;4,36
16151178;16113737;4,34
16152943;16113791;3,98
16158498;16115612;4,06
16158508;16116760;3,34
16158535;16119079;3,90
16158542;16120760;4,32
16158563;16122034;3,74
16158596;16122163;3,90
16169737;16122643;3,78
16170625;16127237;4,21
16171272;16128105;3,75
16171291;16130307;3,30
16175040;16130549;4,39
16176440;16131025;3,71
16182601;16131077;4,22
16218778;16131193;3,88
16248114;16131484;3,80
16248196;16134782;3,79
16248311;16138688;3,97
16256798;16140036;4,17
16277248;16141924;4,29
16278318;16142053;3,49
16282066;16143347;4,13
16303287;16148938;4,20
16718083;16150831;4,11
17029526;16151178;0,00
17032328;16152943;3,94
17156015;16158498;4,25
17158513;16158508;4,51
17159011;16158535;4,07
17166702;16158542;4,08
17171909;16158563;3,95
17182421;16158596;3,29
17199504;16169737;3,75
17200687;16170625;4,16
17202452;16171272;3,94
17204568;16171291;3,80
17235026;16175040;3,93
17235347;16176440;4,02
17255186;16182601;4,24
17255265;16218778;4,43
17255435;16248114;3,83
17262100;16248196;3,82
17262155;16248311;3,32
17262206;16256798;4,12
17262236;16277248;4,13
17262366;16278318;4,06
17267122;16282066;4,29
17285330;16303287;4,11
17286747;16718083;4,21
17286958;17029526;3,89
17287009;17032328;4,50
17287028;17156015;3,77
17288661;17158513;3,98
17306293;17159011;4,12
17312201;17166702;4,26
17314430;17171909;4,19
17317675;17182421;4,29
17331349;17199504;3,82
17332207;17200687;3,76
17332969;17202452;3,56
17333227;17204568;0,00
17333230;17235026;3,70
17333237;17235347;3,41
17333302;17255186;3,88
17333319;17255265;4,01
17333324;17255435;3,97
17333431;17262100;4,03
17334079;17262155;3,74
17334495;17262206;4,16
17337562;17262236;0,00
17345258;17262366;3,97
17347389;17267122;4,27
17349023;17285330;3,79
17349163;17286747;3,55
17349203;17286958;4,04
17349222;17287009;4,03
17352874;17287028;4,34
17378508;17288661;4,32
17378527;17306293;4,32
17380041;17312201;3,62
17383934;17314430;3,60
17383994;17317675;4,32
17401198;17331349;4,03
17402288;17332207;3,72
17407748;17332969;4,14
17412188;17333227;3,24
17448960;17333230;4,04
17452179;17333237;3,71
17455541;17333302;4,06
17456328;17333319;3,98
17465453;17333324;3,81
17465515;17333431;4,37
17524166;17334079;3,41
17557913;17334495;3,53
17563539;17337562;4,13
17565845;17345258;3,56
17568801;17347389;3,82
17570538;17349023;4,29
17571564;17349163;4,17
17572903;17349203;3,95
17573684;17349222;3,70
17608111;17352874;4,35
17617277;17378508;4,21
17623975;17378527;4,02
17660462;17380041;4,06
17661831;17383934;4,24
17673271;17383994;3,94
17674991;17401198;3,64
17675462;17402288;4,05
17704902;17407748;3,87
17704903;17412188;3,76
17707603;17448960;3,77
17726978;17452179;3,80
17788401;17455541;4,30
17794657;17456328;3,75
17797253;17465453;3,57
17797381;17465515;3,69
17798287;17524166;4,31
17802724;17557913;3,92
17828418;17563539;4,16
17830123;17565845;3,70
17831614;17568801;4,38
17835351;17570538;3,79
17835773;17571564;4,18
17838528;17572903;4,07
17851885;17573684;4,06
17855756;17608111;4,26
17860199;17617277;3,98
17876893;17623975;4,06
17876897;17660462;4,04
17880708;17661831;4,51
17884042;17673271;3,63
17888952;17674991;3,73
17899392;17675462;3,76
17899696;17704902;4,02
17901125;17704903;4,20
17903381;17707603;4,40
17905709;17726978;4,00
17910048;17788401;4,05
17910054;17794657;4,09
17910544;17797253;3,76
17910611;17797381;3,40
17920175;17798287;4,12
17926775;17802724;3,97
17927395;17828418;4,72
17930773;17830123;4,27
17934416;17831614;3,76
17934521;17835351;3,78
17934530;17835773;3,62
17934655;17838528;3,62
17973653;17851885;4,07
17978144;17855756;3,43
18003300;17860199;4,05
18006496;17876893;4,60
18007532;17876897;4,14
18007533;17880708;3,66
18007535;17884042;3,76
18007564;17888952;4,39
18039963;17899392;4,20
18045473;17899696;3,81
18050143;17901125;4,17
18071296;17903381;4,11
18077875;17905709;3,99
18077903;17910048;4,24
18079683;17910054;3,34
18079719;17910544;3,66
18079776;17910611;4,23
18081809;17920175;3,55
18089900;17926775;3,86
18104607;17927395;4,13
18108281;17930773;4,37
18111281;17934416;4,12
18114057;17934521;3,91
18114060;17934530;3,95
18114068;17934655;3,98
18126198;17973653;4,10
18127101;17978144;3,63
18134249;18003300;4,19
18138189;18006496;4,19
18140047;18007532;3,82
18142329;18007533;4,22
18143905;18007535;3,82
18143968;18007564;3,75
18143977;18039963;4,31
18144053;18045473;3,73
18144115;18050143;3,61
18144124;18071296;4,23
18149927;18077875;4,30
18166936;18077903;4,12
18167006;18079683;3,75
18170134;18079719;4,07
18170143;18079776;4,14
18172471;18081809;4,03
18176747;18089900;4,20
18189606;18104607;4,19
18191814;18108281;4,15
18209290;18111281;3,57
18209454;18114057;3,99
18221931;18114060;4,03
18222699;18114068;3,81
18228202;18126198;4,07
18232495;18127101;4,32
18244799;18134249;4,07
18263725;18138189;4,22
18271235;18140047;3,94
18282800;18142329;3,90
18285151;18143905;4,15
18293427;18143968;3,98
18295852;18143977;3,68
18295858;18144053;3,13
18296030;18144115;4,11
18297707;18144124;4,12
18301124;18149927;4,36
18302455;18166936;3,46
18310201;18167006;3,76
18310944;18170134;3,94
18316089;18170143;3,21
18323154;18172471;3,51
18336965;18176747;4,02
18339630;18189606;3,93
18339743;18191814;3,44
18341046;18209290;4,16
18353714;18209454;4,04
18363068;18221931;3,30
18387597;18222699;3,64
18404248;18228202;3,92
18404427;18232495;3,58
18428067;18244799;4,13
18453074;18263725;3,08
18453110;18271235;3,32
18460392;18282800;4,19
18461986;18285151;4,09
18465566;18293427;3,67
18465657;18295852;3,11
18465852;18295858;3,85
18467802;18296030;3,84
18467818;18297707;4,05
18468559;18301124;4,23
18478222;18302455;4,15
18498558;18310201;3,98
18498569;18310944;3,58
18500665;18316089;4,10
18505784;18323154;4,12
18505796;18336965;3,93
18505836;18339630;3,83
18528190;18339743;3,93
18528454;18341046;4,08
18593175;18353714;4,30
18594409;18363068;4,10
18594633;18387597;3,39
18594634;18404248;3,68
18599754;18404427;3,70
18607805;18428067;3,72
18630542;18453074;4,07
18635016;18453110;4,21
18635039;18460392;3,49
18635113;18461986;3,70
18635622;18465566;4,19
18641982;18465657;3,14
18656006;18465852;3,82
18656030;18467802;4,12
18656055;18467818;4,05
18659623;18468559;3,92
18660447;18478222;3,92
18666006;18498558;3,59
18666047;18498569;3,98
18667779;18500665;3,89
18667945;18505784;3,71
18667976;18505796;3,97
18668059;18505836;4,11
18687079;18528190;4,33
18692431;18528454;4,11
18693753;18593175;3,44
18693763;18594409;3,78
18705209;18594633;4,41
18718848;18594634;3,92
18722887;18599754;3,99
18736925;18607805;4,01
18739426;18630542;4,45
18752959;18635016;4,31
18764826;18635039;3,88
18774964;18635113;4,35
18774981;18635622;3,87
18775365;18641982;4,13
18800655;18656006;3,96
18803640;18656030;3,74
18812405;18656055;3,81
18813642;18659623;3,91
18816603;18660447;3,94
18867685;18666006;3,88
18869967;18666047;3,85
18869970;18667779;3,92
18870159;18667945;4,30
18879761;18667976;3,78
18906484;18668059;3,99
18966322;18687079;3,87
18966806;18692431;4,50
18966819;18693753;4,46
19004663;18693763;3,79
19030845;18705209;4,21
19090384;18718848;4,20
19095025;18722887;4,33
19156898;18736925;3,87
19286623;18739426;4,32
19288239;18752959;3,82
19351043;18764826;4,20
19351490;18774964;4,14
19427193;18774981;3,64
19486412;18775365;4,20
19523454;18800655;2,98
19547856;18803640;4,26
19549841;18812405;3,98
19747756;18813642;3,60
20168816;18816603;3,86
20170296;18867685;3,86
20170404;18869967;4,02
20257122;18869970;4,12
20263040;18870159;3,90
20299683;18879761;4,20
20309175;18906484;3,73
20316309;18966322;4,04
20317106;18966806;3,82
20318201;18966819;3,88
20342617;19004663;4,58
20423680;19030845;4,09
20439328;19090384;3,61
20454672;19095025;4,04
20505127;19156898;3,51
20525628;19286623;3,69
20560137;19288239;4,32
20575425;19351043;3,72
20575434;19351490;4,21
20575440;19427193;3,90
20575446;19486412;3,80
20578940;19523454;3,95
20588698;19547856;3,33
20604826;19549841;4,12
20613470;19747756;4,53
20613761;20168816;4,30
20620995;20170296;4,12
20663702;20170404;4,04
20685373;20257122;3,85
20696006;20263040;4,40
20697435;20299683;3,66
20697471;20309175;3,69
20701984;20316309;4,13
20706269;20317106;3,59
20706316;20318201;3,67
20706317;20342617;4,04
20707959;20423680;3,52
20727654;20439328;3,63
20761374;20454672;4,13
20767918;20505127;4,14
20797535;20525628;4,15
20819682;20560137;3,01
20819685;20575425;3,81
20820994;20575434;4,14
20821043;20575440;3,83
20821087;20575446;3,39
20821111;20578940;3,93
20821284;20588698;4,11
20821299;20604826;4,34
20821376;20613470;3,46
20821614;20613761;3,83
20829994;20620995;4,51
20871704;20663702;3,79
20878809;20685373;4,31
20881071;20696006;0,00
20883847;20697435;4,35
20890479;20697471;4,04
20893314;20701984;3,86
20894857;20706269;3,98
20897517;20706316;4,18
20898019;20706317;4,13
20910157;20707959;3,81
20912424;20727654;4,43
20926278;20761374;3,75
20980373;20767918;4,14
20980987;20797535;0,00
20983362;20819682;3,84
21086818;20819685;4,22
21094993;20820994;3,74
21104828;20821043;4,04
21394850;20821087;3,99
21412202;20821111;4,08
21412360;20821284;3,58
21412400;20821299;3,58
21413662;20821376;4,17
21420473;20821614;4,35
21423525;20829994;3,66
21433251;20871704;4,10
21456940;20878809;3,65
21480734;20881071;3,72
21518647;20883847;4,13
21531503;20890479;4,12
21535019;20893314;4,33
21535271;20894857;3,92
21535784;20897517;3,81
21795430;20898019;4,14
21843117;20910157;4,10
21844019;20912424;3,56
21853621;20926278;4,54
21853628;20980373;3,72
21853633;20980987;3,95
21856367;20983362;4,03
21857294;21086818;4,19
21873331;21094993;4,24
21913812;21104828;4,17
21936809;21394850;4,03
21965107;21412202;3,68
21969786;21412360;4,03
22009741;21412400;3,52
22040598;21413662;4,00
22237161;21420473;3,80
22299763;21423525;4,62
22318578;21433251;3,77
22319275;21456940;4,24
22381892;21480734;4,08
22402972;21518647;4,28
22443261;21531503;4,25
22450859;21535019;3,79
22453035;21535271;4,03
22457201;21535784;4,27
22501028;21795430;3,40
22504701;21843117;4,27
22510983;21844019;3,77
22522808;21853621;3,92
22544024;21853628;4,17
22544764;21853633;4,13
22551730;21856367;4,07
22551743;21857294;3,75
22551809;21873331;3,66
22557272;21913812;3,88
22557520;21936809;3,74
22571540;21965107;3,85
22571552;21969786;3,91
22609310;22009741;4,25
22609317;22040598;3,48
22609391;22237161;4,16
22609522;22299763;4,39
22642472;22318578;3,93
22674105;22319275;3,74
22674493;22381892;4,03
22693182;22402972;3,83
22693211;22443261;3,58
22693222;22450859;3,75
22716194;22453035;3,98
22716447;22457201;3,89
22717015;22501028;4,15
22725443;22504701;3,24
22738563;22510983;4,47
22744701;22522808;4,00
22749539;22544024;4,36
22749750;22544764;3,64
22749994;22551730;3,37
22816087;22551743;3,98
22822858;22551809;4,27
22836957;22557272;3,92
22843341;22557520;4,14
22875451;22571540;3,80
22886113;22571552;4,36
22889767;22609310;3,81
22910900;22609317;3,76
22914448;22609391;3,79
22915460;22609522;3,87
22918050;22642472;3,85
22923997;22674105;3,83
22929741;22674493;3,99
22931009;22693182;3,64
22934446;22693211;4,00
23009402;22693222;4,05
23012475;22716194;3,63
23013953;22716447;3,99
23014603;22717015;3,85
23014670;22725443;3,59
23019294;22738563;3,82
23093367;22744701;4,47
23128304;22749539;3,55
23156040;22749750;4,29
23158207;22749994;4,03
23174274;22816087;3,95
23197346;22822858;3,84
23208397;22836957;3,88
23209924;22843341;3,83
23209927;22875451;3,65
23209971;22886113;3,98
23215469;22889767;3,40
23245587;22910900;3,62
23252517;22914448;4,37
23281906;22915460;3,95
23287179;22918050;3,69
23289469;22923997;3,53
23305614;22929741;3,82
23317538;22931009;4,19
23341607;22934446;3,69
23341855;23009402;4,45
23341894;23012475;4,20
23346377;23013953;3,65
23346719;23014603;3,58
23363874;23014670;4,17
23395680;23019294;4,32
23398625;23093367;3,77
23399022;23128304;4,27
23437156;23156040;4,46
23453112;23158207;3,85
23460830;23174274;3,92
23481669;23197346;4,05
23492613;23208397;3,58
23492673;23209924;3,05
23492741;23209927;3,86
23503361;23209971;2,84
23507745;23215469;3,90
23512999;23245587;3,92
23545800;23252517;4,06
23569783;23281906;3,53
23602473;23287179;3,70
23602504;23289469;3,50
23602562;23305614;3,96
23604559;23317538;4,02
23638955;23341607;3,75
23647129;23341855;4,10
23664710;23341894;3,95
23692271;23346377;4,41
23705512;23346719;4,14
23731881;23363874;4,26
23734628;23395680;4,19
23745132;23398625;3,66
23746004;23399022;3,78
23751850;23437156;3,69
23754479;23453112;3,59
23844390;23460830;3,91
23848559;23481669;3,93
23899174;23492613;3,51
23929479;23492673;3,63
23995231;23492741;3,93
24019187;23503361;4,50
24040551;23507745;3,67
24041443;23512999;3,82
24044596;23545800;4,36
24120519;23569783;4,15
24228353;23602473;3,94
24388326;23602504;3,37
24396884;23602562;3,93
24422492;23604559;4,12
24429934;23638955;3,58
24445517;23647129;4,33
24452249;23664710;3,81
24453082;23692271;3,90
24499258;23705512;3,82
24612118;23731881;3,56
24612624;23734628;4,01
24709327;23745132;3,69
24728470;23746004;3,94
24817626;23751850;3,31
24859245;23754479;4,18
24903031;23844390;4,35
24911006;23848559;4,06
24940998;23899174;3,88
24950845;23929479;3,92
24961531;23995231;3,85
25010281;24019187;0,00
25041504;24040551;3,70
25056528;24041443;4,10
25065522;24044596;3,56
25065629;24120519;3,88
25066991;24228353;4,12
25074850;24388326;3,73
25111004;24396884;4,41
25142924;24422492;4,32
25152052;24429934;3,80
25205422;24445517;3,74
25222064;24452249;4,28
25228579;24453082;3,97
25241477;24499258;3,59
25242224;24612118;4,39
25251757;24612624;3,45
25279165;24709327;3,58
25332115;24728470;4,15
25387351;24817626;3,70
25422234;24859245;4,22
25430584;24903031;3,68
25454883;24911006;3,48
25489012;24940998;3,71
25489025;24950845;3,59
25489625;24961531;4,40
25507925;25010281;4,30
25573977;25041504;3,56
25574782;25056528;3,95
25614492;25065522;4,36
25614984;25065629;3,82
25624089;25066991;4,08
25644601;25074850;3,76
25663717;25111004;3,94
25664459;25142924;3,83
25666046;25152052;4,01
25733983;25205422;4,04
25735012;25222064;4,21
25772000;25228579;4,18
25776122;25241477;3,79
25781157;25242224;3,45
25801299;25251757;3,70
25813921;25279165;4,08
25813937;25332115;4,24
25814512;25387351;3,80
25816688;25422234;3,92
25817162;25430584;4,22
25817493;25454883;4,14
25817528;25489012;3,90
25817531;25489025;3,89
25828204;25489625;4,13
25852784;25507925;4,48
25852870;25573977;3,63
25883848;25574782;4,24
25893582;25614492;4,10
25893693;25614984;4,31
25893709;25624089;3,51
25899336;25644601;4,32
25937671;25663717;4,13
25953369;25664459;3,92
26025580;25666046;3,54
26072609;25733983;3,79
26114516;25735012;3,70
26116430;25772000;3,86
26131641;25776122;3,89
26154406;25781157;3,71
26192467;25801299;3,60
26192646;25813921;3,28
26200563;25813937;4,47
26236956;25814512;4,18
26245850;25816688;3,76
26245853;25817162;4,22
26247008;25817493;3,55
26252859;25817528;4,33
26583370;25817531;3,82
26721568;25828204;4,00
26722820;25852784;3,91
26771521;25852870;3,90
26827675;25883848;3,98
26893819;25893582;3,49
27070127;25893693;3,42
27071490;25893709;4,41
27083865;25899336;4,07
27152124;25937671;3,95
27161156;25953369;3,99
27161845;26025580;3,73
27170141;26072609;3,83
27209486;26114516;3,45
27220736;26116430;4,46
27239265;26131641;4,15
27276262;26154406;3,74
27362503;26192467;4,44
27406704;26192646;4,07
27419654;26200563;3,77
27423283;26236956;3,74
27810589;26245850;3,79
27824826;26245853;4,07
27833670;26247008;4,11
27864391;26252859;3,74
27868677;26583370;3,90
28016509;26721568;3,70
28187230;26722820;3,67
28233082;26771521;3,95
28240855;26827675;3,89
28257707;26893819;4,03
28374062;27070127;4,10
28390369;27071490;3,60
28449257;27083865;3,65
28449270;27152124;3,19
28477789;27161156;4,14
28587957;27161845;4,35
28678119;27170141;4,08
28686840;27209486;3,93
28698036;27220736;4,38
28763485;27239265;4,14
28802599;27276262;3,76
28815371;27362503;3,87
28815474;27406704;3,74
28959148;27419654;3,85
29008738;27423283;4,29
29072594;27810589;4,18
29340182;27824826;4,23
29354916;27833670;3,87
29405093;27864391;3,76
29430007;27868677;4,20
29430012;28016509;4,37
29430788;28187230;4,02
29437949;28233082;3,93
29632984;28240855;3,83
29780253;28257707;4,49
29868610;28374062;3,91
29906980;28390369;3,93
29925715;28449257;3,77
29975458;28449270;3,53
30008702;28477789;3,71
30253864;28587957;4,04
30314465;28678119;4,19
30555488;28686840;4,04
30831912;28698036;4,12
31176886;28763485;3,69
31845516;28802599;4,10
32075671;28815371;4,62
;28815474;
;28959148;
;29008738;
;29072594;
;29340182;
;29354916;
;29405093;
;29430007;
;29430012;
;29430788;
;29437949;
;29632984;
;29780253;
;29868610;
;29906980;
;29925715;
;29975458;
;30008702;
;30253864;
;30314465;
;30555488;
;30831912;
;31176886;
;31845516;
;32075671;
